 PLZ;door_number;street_name;Fix_max_speed;Cube_max_speed
5623;6;North Court;750;210
5623;7;North Court;750;90
5623;8;North Court;750;70
5623;9;North Court;750;260
5623;10;North Court;750;260
5623;11;North Court;750;260
5623;12;North Court;750;360
5623;13;North Court;750;120
5623;14;North Court;750;10
5623;15;North Court;750;320
5623;16;North Court;750;180
5623;17;North Court;750;110
5623;18;North Court;500;80
5623;19;North Court;750;120
5623;20;North Court;750;200
5623;21;North Court;500;300
5623;22;North Court;750;170
5623;23;North Court;750;40
5623;24;North Court;750;280
5623;25;North Court;500;260
5623;26;North Court;500;240
5623;27;North Court;500;270
5623;28;North Court;500;210
5623;29;North Court;750;190
5623;30;North Court;500;50
5623;31;North Court;750;130
5623;32;North Court;750;290
5623;33;North Court;750;130
5623;34;North Court;750;150
5623;35;North Court;250;210
5623;36;North Court;750;80
5623;37;North Court;750;50
5623;38;North Court;500;260
5623;39;North Court;50;230
5623;40;North Court;250;210
5623;41;North Court;250;10
5623;42;North Court;250;160
5623;43;North Court;50;220
5623;44;North Court;50;320
5623;45;North Court;500;140
5623;46;North Court;750;360
5623;47;North Court;750;70
5623;48;North Court;50;50
5623;49;North Court;50;180
5623;50;North Court;50;290
5623;51;North Court;250;50
5623;52;North Court;250;310
5623;1;North Crescent;250;60
5623;2;North Crescent;50;210
5623;3;North Crescent;50;240
5623;4;North Crescent;50;110
5623;5;North Crescent;500;220
5623;6;North Crescent;500;250
5623;7;North Crescent;500;220
5623;8;North Crescent;500;180
5623;9;North Crescent;500;140
5623;10;North Crescent;500;240
5623;11;North Crescent;250;60
5623;12;North Crescent;250;110
5623;13;North Crescent;250;240
5623;14;North Crescent;250;160
5623;15;North Crescent;250;260
5623;16;North Crescent;250;340
5623;17;North Crescent;250;40
5623;18;North Crescent;250;210
5623;19;North Crescent;50;170
5623;20;North Crescent;250;190
5623;21;North Crescent;250;250
5623;22;North Crescent;250;150
5623;23;North Crescent;250;220
5623;24;North Crescent;250;300
5623;25;North Crescent;250;240
5623;26;North Crescent;250;170
5623;27;North Crescent;250;140
5623;28;North Crescent;250;170
5623;29;North Crescent;250;260
5623;30;North Crescent;50;270
5623;31;North Crescent;50;140
5623;32;North Crescent;50;130
5623;33;North Crescent;50;10
5623;34;North Crescent;50;320
5623;35;North Crescent;500;200
5623;36;North Crescent;500;350
5623;37;North Crescent;50;240
5623;38;North Crescent;750;230
5623;39;North Crescent;750;70
5623;1;North Grove;250;370
5623;2;North Grove;50;220
5623;3;North Grove;50;40
5623;4;North Grove;50;130
5623;5;North Grove;50;290
5623;6;North Grove;50;60
5623;7;North Grove;50;110
5623;8;North Grove;50;220
5623;9;North Grove;50;270
5623;10;North Grove;50;320
5623;11;North Grove;250;180
5623;12;North Grove;50;130
5623;13;North Grove;50;150
5623;14;North Grove;500;100
5623;15;North Grove;750;160
5623;16;North Grove;750;310
5623;17;North Grove;750;250
5623;18;North Grove;750;240
5623;19;North Grove;500;120
5623;20;North Grove;500;420
5623;21;North Grove;500;230
5623;22;North Grove;500;220
5623;23;North Grove;500;190
5623;24;North Grove;500;230
5623;25;North Grove;500;200
5623;26;North Grove;500;240
5623;27;North Grove;500;280
5623;28;North Grove;500;70
5623;29;North Grove;500;240
5623;30;North Grove;500;190
5623;31;North Grove;500;220
5623;32;North Grove;500;290
5623;33;North Grove;500;20
5623;34;North Grove;5000;180
5623;35;North Grove;50;90
5623;36;North Grove;50;280
5623;37;North Grove;50;230
5623;38;North Grove;50;250
5623;39;North Grove;50;220
5623;40;North Grove;50;70
5623;41;North Grove;50;110
5623;1;North Hill;20;80
5623;2;North Hill;50;190
5623;3;North Hill;50;230
5623;4;North Hill;50;170
5623;5;North Hill;50;140
5623;6;North Hill;50;50
5623;7;North Hill;50;390
5623;8;North Hill;250;300
5623;9;North Hill;50;340
5623;10;North Hill;750;330
5623;11;North Hill;750;120
5623;12;North Hill;750;250
5623;13;North Hill;750;180
5623;14;North Hill;750;220
5623;15;North Hill;750;210
5623;16;North Hill;750;150
5623;17;North Hill;500;210
5623;18;North Hill;500;150
5623;19;North Hill;500;110
5623;20;North Hill;750;390
5623;21;North Hill;750;210
5623;22;North Hill;750;270
5623;23;North Hill;750;50
5623;24;North Hill;750;280
5623;25;North Hill;750;100
5623;26;North Hill;750;260
5623;27;North Hill;750;160
5623;28;North Hill;750;150
5623;29;North Hill;750;180
5623;30;North Hill;250;60
5623;31;North Hill;500;250
5623;32;North Hill;500;20
5623;33;North Hill;500;160
5623;34;North Hill;500;370
5623;35;North Hill;500;150
5623;36;North Hill;500;210
5623;1;North Lane;500;200
5623;2;North Lane;500;80
5623;3;North Lane;500;120
5623;4;North Lane;250;320
5623;5;North Lane;250;170
5623;6;North Lane;500;320
5623;7;North Lane;500;140
5623;8;North Lane;250;400
5623;9;North Lane;50;250
5623;10;North Lane;50;160
5623;11;North Lane;50;220
5623;12;North Lane;50;250
5623;13;North Lane;750;70
5623;14;North Lane;750;60
5623;15;North Lane;750;260
5623;16;North Lane;750;170
5623;17;North Lane;500;250
5623;18;North Lane;750;270
5623;19;North Lane;750;140
5623;20;North Lane;750;280
5623;21;North Lane;750;250
5623;22;North Lane;750;300
5623;23;North Lane;750;10
5623;24;North Lane;750;210
5623;25;North Lane;750;90
5623;26;North Lane;750;70
5623;27;North Lane;500;140
5623;28;North Lane;500;130
5623;29;North Lane;500;290
5623;30;North Lane;500;140
5623;31;North Lane;750;260
5623;32;North Lane;750;100
5623;33;North Lane;750;110
5623;34;North Lane;750;360
5623;35;North Lane;750;90
5623;36;North Lane;750;350
5623;37;North Lane;750;290
5623;38;North Lane;750;390
5623;39;North Lane;40;90
5623;40;North Lane;20;30
5623;41;North Lane;250;140
5623;42;North Lane;50;270
5676;1;North Park;500;190
5676;2;North Park;500;10
5676;3;North Park;500;380
5676;4;North Park;250;180
5676;5;North Park;250;170
5676;6;North Park;250;390
5676;7;North Park;500;140
5676;8;North Park;250;240
5676;9;North Park;50;300
5676;10;North Park;50;190
5676;11;North Park;50;210
5676;12;North Park;50;340
5676;13;North Park;50;230
5676;14;North Park;50;60
5676;15;North Park;50;170
5676;16;North Park;50;150
5676;17;North Park;50;140
5676;18;North Park;50;330
5676;19;North Park;50;30
5676;20;North Park;50;150
5676;21;North Park;50;140
5676;22;North Park;50;330
5676;23;North Park;50;420
5676;24;North Park;50;270
5676;25;North Park;50;280
5676;26;North Park;50;310
5676;27;North Park;50;180
5676;28;North Park;500;60
5676;29;North Park;500;100
5676;30;North Park;500;140
5676;31;North Park;250;230
5676;32;North Park;250;300
5676;33;North Park;500;220
5676;34;North Park;500;160
5676;35;North Park;500;270
5676;36;North Park;500;320
5676;37;North Park;50;180
5676;38;North Park;500;140
5676;39;North Park;500;120
5676;40;North Park;500;230
5676;1;North Place;500;190
5676;2;North Place;500;150
5676;3;North Place;500;150
5676;4;North Place;500;210
5676;5;North Place;500;240
5676;6;North Place;500;250
5676;7;North Place;500;200
5676;8;North Place;500;150
5676;9;North Place;500;170
5676;10;North Place;250;290
5676;11;North Place;50;120
5676;12;North Place;250;120
5676;13;North Place;50;250
5676;14;North Place;50;350
5676;15;North Place;50;230
5676;16;North Place;250;170
5676;17;North Place;250;160
5676;18;North Place;250;200
5676;19;North Place;250;210
5676;20;North Place;250;320
5676;21;North Place;250;70
5676;22;North Place;500;160
5676;23;North Place;500;140
5676;24;North Place;500;70
5676;25;North Place;500;60
5676;26;North Place;500;170
5676;27;North Place;500;220
5676;28;North Place;250;300
5676;29;North Place;500;330
5676;30;North Place;250;190
5676;31;North Place;500;110
5676;32;North Place;250;200
5676;33;North Place;250;200
5676;34;North Place;250;210
5676;35;North Place;500;370
5676;36;North Place;250;130
5676;37;North Place;500;50
5676;38;North Place;250;60
5676;39;North Place;500;220
5676;40;North Place;500;150
5676;41;North Place;250;10
5676;42;North Place;250;250
5676;43;North Place;500;210
5676;44;North Place;500;70
5676;45;North Place;500;420
5676;46;North Place;250;270
5676;47;North Place;500;190
5676;48;North Place;500;360
5676;49;North Place;500;310
5676;50;North Place;500;240
5676;1;North Road;500;110
5676;2;North Road;250;200
5676;3;North Road;250;320
5676;4;North Road;500;300
5676;5;North Road;250;200
5676;6;North Road;500;340
5676;7;North Road;250;400
5676;8;North Road;500;260
5676;9;North Road;250;170
5676;10;North Road;50;90
5676;11;North Road;50;280
5676;12;North Road;250;220
5676;13;North Road;250;180
5676;14;North Road;250;170
5676;15;North Road;50;160
5676;16;North Road;500;180
5676;17;North Road;250;210
5676;18;North Road;250;240
5676;19;North Road;50;130
5676;20;North Road;250;340
5676;21;North Road;250;210
5676;22;North Road;50;220
5676;23;North Road;50;180
5676;24;North Road;50;240
5676;25;North Road;50;270
5676;26;North Road;50;160
5676;27;North Road;50;130
5676;28;North Road;50;370
5676;29;North Road;50;390
5676;30;North Road;50;100
5676;31;North Road;50;410
5676;32;North Road;500;260
5676;33;North Road;50;70
5676;34;North Road;50;140
5676;35;North Road;500;320
5676;36;North Road;500;140
5676;37;North Road;500;100
5676;38;North Road;500;350
5676;39;North Road;500;120
5676;40;North Road;50;340
5676;41;North Road;50;150
5676;42;North Road;500;210
5676;43;North Road;50;180
5676;44;North Road;500;130
5676;45;North Road;50;100
5676;46;North Road;50;190
5676;47;North Road;50;140
5676;48;North Road;500;240
5676;49;North Road;500;90
5676;50;North Road;500;50
5676;51;North Road;50;230
5676;52;North Road;50;140
5676;53;North Road;250;110
5676;1;North Square;50;150
5676;2;North Square;50;210
5676;3;North Square;250;230
5676;4;North Square;500;10
5676;5;North Square;500;150
5676;6;North Square;500;210
5676;7;North Square;50;140
5676;8;North Square;500;70
5676;9;North Square;500;250
5676;10;North Square;500;240
5676;11;North Square;500;10
5676;12;North Square;500;270
5676;13;North Square;250;200
5676;14;North Square;250;210
5676;15;North Square;250;130
5676;16;North Square;250;150
5676;17;North Square;50;190
5676;18;North Square;50;40
5676;19;North Square;50;240
5676;20;North Square;50;150
5676;21;North Square;50;330
5676;22;North Square;50;180
5676;23;North Square;50;170
5676;24;North Square;250;190
5676;25;North Square;50;220
5676;26;North Square;250;140
5676;27;North Square;50;320
5676;28;North Square;50;140
5676;29;North Square;50;240
5676;30;North Square;50;270
5676;31;North Square;50;230
5676;32;North Square;50;170
5676;33;North Square;50;200
5676;34;North Square;50;330
5676;35;North Square;50;160
5676;36;North Square;50;410
5676;37;North Square;250;230
5676;38;North Square;50;250
5676;39;North Square;250;60
5676;40;North Square;250;70
5676;41;North Square;250;170
5676;42;North Square;250;150
5676;43;North Square;50;270
5676;44;North Square;50;150
5676;45;North Square;50;240
5676;46;North Square;50;230
5676;47;North Square;500;320
5676;48;North Square;500;240
5676;1;North Street;500;150
5676;2;North Street;500;160
5676;3;North Street;500;150
5676;4;North Street;500;190
5676;5;North Street;250;260
5676;6;North Street;50;170
5676;7;North Street;50;330
5676;8;North Street;50;210
5676;9;North Street;50;310
5676;10;North Street;50;120
5676;11;North Street;50;380
5676;12;North Street;50;360
5676;13;North Street;50;80
5676;14;North Street;50;330
5676;15;North Street;50;180
5676;16;North Street;50;310
5676;17;North Street;50;260
5676;18;North Street;50;120
5676;19;North Street;50;350
5676;20;North Street;50;100
5676;21;North Street;30;200
5676;22;North Street;30;180
5676;23;North Street;30;240
5676;24;North Street;30;310
5676;25;North Street;50;130
5676;26;North Street;50;490
5676;27;North Street;50;90
5676;28;North Street;40;150
5676;29;North Street;50;400
5676;30;North Street;50;160
5676;31;North Street;50;100
5676;32;North Street;50;280
5676;33;North Street;50;80
5676;34;North Street;40;170
5676;35;North Street;50;10
5676;36;North Street;50;90
5676;37;North Street;50;150
5676;38;North Street;50;260
5676;39;North Street;50;200
5676;40;North Street;30;160
5676;41;North Street;50;240
5676;42;North Street;50;130
5676;43;North Street;50;410
5676;44;North Street;50;180
5676;45;North Street;50;340
5676;46;North Street;50;330
5676;47;North Street;50;300
5676;48;North Street;50;300
5676;49;North Street;50;210
5676;50;North Street;50;210
5676;51;North Street;50;90
5676;52;North Street;50;280
5676;53;North Street;50;330
5676;54;North Street;50;140
5676;55;North Street;50;150
5676;56;North Street;50;90
5676;1;North Terrace;30;240
5676;2;North Terrace;50;220
5676;3;North Terrace;50;80
5676;4;North Terrace;50;180
5676;5;North Terrace;50;220
5676;6;North Terrace;50;360
5676;7;North Terrace;50;180
5676;8;North Terrace;50;170
5676;9;North Terrace;50;100
5676;10;North Terrace;50;200
5676;11;North Terrace;30;370
5676;12;North Terrace;40;130
5676;13;North Terrace;50;270
5676;14;North Terrace;50;100
5676;15;North Terrace;50;180
5676;16;North Terrace;50;250
5676;17;North Terrace;50;210
5676;18;North Terrace;50;260
5676;19;North Terrace;50;70
5676;20;North Terrace;50;170
5676;21;North Terrace;50;230
5676;22;North Terrace;50;260
5676;23;North Terrace;5;260
5676;24;North Terrace;250;150
5676;25;North Terrace;250;200
5676;26;North Terrace;250;10
5676;27;North Terrace;250;70
5676;28;North Terrace;250;170
5676;29;North Terrace;250;130
5676;30;North Terrace;250;130
5676;31;North Terrace;250;200
5676;32;North Terrace;15;190
5676;33;North Terrace;15;190
5676;34;North Terrace;15;230
5676;35;North Terrace;15;120
5676;36;North Terrace;20;250
5676;37;North Terrace;30;230
5676;38;North Terrace;20;320
5676;1;Oak Avenue;40;180
5676;2;Oak Avenue;50;200
5676;3;Oak Avenue;50;20
5676;4;Oak Avenue;50;210
5676;5;Oak Avenue;50;170
5676;6;Oak Avenue;50;120
5676;7;Oak Avenue;50;290
5676;8;Oak Avenue;50;210
5676;9;Oak Avenue;50;210
5676;10;Oak Avenue;250;130
5676;11;Oak Avenue;250;270
5676;12;Oak Avenue;500;230
5676;13;Oak Avenue;50;170
5676;14;Oak Avenue;50;140
5676;15;Oak Avenue;250;170
5676;16;Oak Avenue;250;220
5676;17;Oak Avenue;50;180
5676;18;Oak Avenue;50;160
5676;19;Oak Avenue;50;80
5676;20;Oak Avenue;250;80
5676;21;Oak Avenue;50;70
5676;22;Oak Avenue;500;550
5676;23;Oak Avenue;500;150
5676;24;Oak Avenue;50;40
5676;25;Oak Avenue;250;310
5676;26;Oak Avenue;500;140
5676;27;Oak Avenue;500;150
5676;28;Oak Avenue;50;250
5676;29;Oak Avenue;250;70
5676;30;Oak Avenue;50;130
5676;31;Oak Avenue;50;140
5676;32;Oak Avenue;50;180
5676;33;Oak Avenue;50;230
5676;34;Oak Avenue;50;310
5676;35;Oak Avenue;50;250
5676;36;Oak Avenue;50;80
5676;37;Oak Avenue;50;170
5676;38;Oak Avenue;50;340
5676;39;Oak Avenue;50;10
5676;40;Oak Avenue;50;250
5676;41;Oak Avenue;50;340
5676;42;Oak Avenue;50;90
5676;43;Oak Avenue;50;220
5676;44;Oak Avenue;50;270
5676;45;Oak Avenue;50;180
5676;46;Oak Avenue;250;190
5676;47;Oak Avenue;50;80
5676;48;Oak Avenue;250;220
5676;1;Oak Close;50;230
5676;2;Oak Close;50;60
5676;3;Oak Close;50;90
5676;4;Oak Close;50;180
5676;5;Oak Close;50;330
5676;6;Oak Close;50;340
5676;7;Oak Close;50;230
5676;8;Oak Close;50;40
5676;9;Oak Close;250;150
5676;10;Oak Close;50;150
5676;11;Oak Close;250;230
5676;12;Oak Close;250;220
5676;13;Oak Close;250;340
5676;14;Oak Close;250;160
5676;15;Oak Close;250;300
5676;16;Oak Close;250;80
5676;17;Oak Close;250;450
5676;18;Oak Close;250;350
5676;19;Oak Close;250;210
5676;20;Oak Close;250;100
5676;21;Oak Close;250;200
5676;22;Oak Close;250;280
5676;23;Oak Close;250;210
5676;24;Oak Close;250;320
5676;25;Oak Close;50;280
5676;26;Oak Close;250;130
5676;27;Oak Close;50;110
5676;28;Oak Close;500;370
5676;29;Oak Close;50;130
5676;30;Oak Close;250;290
5676;31;Oak Close;50;250
5676;32;Oak Close;250;320
5676;33;Oak Close;50;260
5676;34;Oak Close;50;180
5676;35;Oak Close;50;210
5676;36;Oak Close;250;60
5676;37;Oak Close;250;400
5676;38;Oak Close;50;420
5676;39;Oak Close;50;220
5676;40;Oak Close;50;340
5676;41;Oak Close;500;170
5676;42;Oak Close;500;270
5676;43;Oak Close;500;230
5676;44;Oak Close;500;60
5676;45;Oak Close;500;130
5676;46;Oak Close;500;430
5676;47;Oak Close;500;100
5676;48;Oak Close;250;80
5676;49;Oak Close;250;330
5676;50;Oak Close;250;190
5676;51;Oak Close;250;150
5676;52;Oak Close;250;190
5676;53;Oak Close;250;10
5676;54;Oak Close;250;390
5676;55;Oak Close;50;70
5676;56;Oak Close;50;280
5724;1;Oak Court;500;180
5724;2;Oak Court;500;160
5724;3;Oak Court;500;260
5724;4;Oak Court;500;320
5724;5;Oak Court;50;270
5724;6;Oak Court;50;130
5724;7;Oak Court;50;170
5724;8;Oak Court;50;280
5724;9;Oak Court;50;280
5724;10;Oak Court;30;110
5724;11;Oak Court;30;280
5724;12;Oak Court;30;340
5724;13;Oak Court;50;20
5724;14;Oak Court;50;140
5724;15;Oak Court;50;160
5724;16;Oak Court;50;340
5724;17;Oak Court;50;340
5724;18;Oak Court;50;280
5724;19;Oak Court;50;160
5724;20;Oak Court;50;220
5724;21;Oak Court;50;140
5724;22;Oak Court;250;200
5724;23;Oak Court;50;70
5724;24;Oak Court;250;100
5724;25;Oak Court;50;70
5724;26;Oak Court;500;200
5724;27;Oak Court;250;140
5724;28;Oak Court;50;400
5724;29;Oak Court;50;170
5724;30;Oak Court;250;320
5724;31;Oak Court;50;200
5724;32;Oak Court;250;220
5724;33;Oak Court;250;200
5724;34;Oak Court;250;310
5724;35;Oak Court;50;290
5724;36;Oak Court;50;270
5724;37;Oak Court;50;130
5724;38;Oak Court;500;220
5724;39;Oak Court;50;260
5724;40;Oak Court;250;140
5724;41;Oak Court;500;170
5724;42;Oak Court;500;170
5724;43;Oak Court;50;150
5724;1;Oak Gardens;50;100
5724;2;Oak Gardens;50;310
5724;3;Oak Gardens;50;290
5724;4;Oak Gardens;50;150
5724;5;Oak Gardens;50;330
5724;6;Oak Gardens;50;350
5724;7;Oak Gardens;50;290
5724;8;Oak Gardens;50;140
5724;9;Oak Gardens;50;220
5724;10;Oak Gardens;50;120
5724;11;Oak Gardens;50;20
5724;12;Oak Gardens;50;140
5724;13;Oak Gardens;50;220
5724;14;Oak Gardens;50;70
5724;15;Oak Gardens;50;280
5724;16;Oak Gardens;50;100
5724;17;Oak Gardens;50;150
5724;18;Oak Gardens;50;70
5724;19;Oak Gardens;50;230
5724;20;Oak Gardens;50;160
5724;21;Oak Gardens;50;130
5724;22;Oak Gardens;50;200
5724;23;Oak Gardens;50;40
5724;24;Oak Gardens;50;330
5724;25;Oak Gardens;50;250
5724;26;Oak Gardens;50;240
5724;27;Oak Gardens;50;110
5724;28;Oak Gardens;50;130
5724;29;Oak Gardens;50;40
5724;30;Oak Gardens;500;210
5724;31;Oak Gardens;500;250
5724;32;Oak Gardens;500;180
5724;33;Oak Gardens;500;220
5724;34;Oak Gardens;500;160
5724;35;Oak Gardens;500;200
5724;36;Oak Gardens;500;200
5724;37;Oak Gardens;500;230
5724;38;Oak Gardens;500;190
5724;39;Oak Gardens;750;160
5724;40;Oak Gardens;750;170
5724;41;Oak Gardens;750;190
5724;1;Oak Hill;750;130
5724;2;Oak Hill;500;50
5724;3;Oak Hill;750;160
5724;4;Oak Hill;750;140
5724;5;Oak Hill;750;40
5724;6;Oak Hill;750;110
5724;7;Oak Hill;750;110
5724;8;Oak Hill;750;180
5724;9;Oak Hill;750;160
5724;10;Oak Hill;750;260
5724;11;Oak Hill;750;120
5724;12;Oak Hill;750;180
5724;13;Oak Hill;500;90
5724;14;Oak Hill;500;360
5724;15;Oak Hill;500;170
5724;16;Oak Hill;500;60
5724;17;Oak Hill;500;270
5724;18;Oak Hill;500;330
5724;19;Oak Hill;250;290
5724;20;Oak Hill;750;170
5724;21;Oak Hill;750;370
5724;22;Oak Hill;50;230
5724;23;Oak Hill;50;90
5724;24;Oak Hill;50;150
5724;25;Oak Hill;50;220
5724;26;Oak Hill;50;150
5724;27;Oak Hill;50;130
5724;28;Oak Hill;50;310
5724;29;Oak Hill;50;220
5724;30;Oak Hill;50;150
5724;31;Oak Hill;250;170
5724;32;Oak Hill;500;160
5724;33;Oak Hill;250;130
5724;34;Oak Hill;250;340
5724;35;Oak Hill;250;20
5724;36;Oak Hill;50;140
5724;37;Oak Hill;250;130
5724;38;Oak Hill;250;100
5724;39;Oak Hill;500;100
5724;40;Oak Hill;500;200
5724;41;Oak Hill;500;240
5724;42;Oak Hill;50;320
5724;43;Oak Hill;250;250
5724;44;Oak Hill;50;200
5724;45;Oak Hill;250;170
5724;46;Oak Hill;250;190
5724;47;Oak Hill;250;180
5724;48;Oak Hill;250;230
5724;49;Oak Hill;250;290
5724;50;Oak Hill;50;120
5724;51;Oak Hill;50;190
5724;52;Oak Hill;50;370
5724;53;Oak Hill;50;310
5724;54;Oak Hill;50;130
5724;1;Oak Lane;50;240
5724;2;Oak Lane;50;150
5724;3;Oak Lane;250;150
5724;4;Oak Lane;250;210
5724;5;Oak Lane;250;200
5724;6;Oak Lane;50;200
5724;7;Oak Lane;50;230
5724;8;Oak Lane;50;390
5724;9;Oak Lane;50;300
5724;10;Oak Lane;50;370
5724;11;Oak Lane;50;280
5724;12;Oak Lane;50;250
5724;13;Oak Lane;50;310
5724;14;Oak Lane;50;240
5724;15;Oak Lane;50;80
5724;16;Oak Lane;50;290
5724;17;Oak Lane;50;260
5724;18;Oak Lane;50;80
5724;19;Oak Lane;50;150
5724;20;Oak Lane;50;240
5724;21;Oak Lane;50;470
5724;22;Oak Lane;50;110
5724;23;Oak Lane;50;110
5724;24;Oak Lane;50;180
5724;25;Oak Lane;20;290
5724;26;Oak Lane;50;70
5724;27;Oak Lane;50;280
5724;28;Oak Lane;50;390
5724;29;Oak Lane;250;250
5724;30;Oak Lane;50;160
5724;31;Oak Lane;50;120
5724;32;Oak Lane;250;50
5724;33;Oak Lane;250;70
5724;34;Oak Lane;250;40
5724;35;Oak Lane;250;230
5724;36;Oak Lane;50;410
5724;37;Oak Lane;50;170
5724;38;Oak Lane;50;70
5724;39;Oak Lane;50;30
5724;40;Oak Lane;50;230
5724;41;Oak Lane;50;300
5724;42;Oak Lane;50;240
5724;43;Oak Lane;50;190
5724;44;Oak Lane;50;190
5724;45;Oak Lane;500;70
5724;46;Oak Lane;250;170
5724;47;Oak Lane;250;260
5724;48;Oak Lane;50;260
5724;49;Oak Lane;50;350
5724;50;Oak Lane;50;390
5724;51;Oak Lane;50;420
5818;1;Oak Mews;50;90
5818;2;Oak Mews;50;160
5818;3;Oak Mews;500;50
5818;4;Oak Mews;50;150
5818;5;Oak Mews;500;220
5818;6;Oak Mews;500;230
5818;7;Oak Mews;500;120
5818;8;Oak Mews;50;20
5818;9;Oak Mews;50;230
5818;10;Oak Mews;50;230
5818;11;Oak Mews;50;250
5818;12;Oak Mews;50;200
5818;13;Oak Mews;50;270
5818;14;Oak Mews;50;220
5818;15;Oak Mews;50;100
5818;16;Oak Mews;50;70
5818;17;Oak Mews;50;110
5818;18;Oak Mews;50;370
5818;19;Oak Mews;50;20
5818;20;Oak Mews;50;140
5818;21;Oak Mews;50;180
5818;22;Oak Mews;50;450
5818;23;Oak Mews;50;250
5818;24;Oak Mews;50;70
5818;25;Oak Mews;50;60
5818;26;Oak Mews;750;200
5818;27;Oak Mews;750;160
5818;28;Oak Mews;750;170
5818;29;Oak Mews;750;110
5818;30;Oak Mews;750;390
5818;31;Oak Mews;750;130
5818;32;Oak Mews;750;240
5818;33;Oak Mews;750;150
5818;34;Oak Mews;750;50
5818;35;Oak Mews;750;260
5818;36;Oak Mews;750;270
5818;37;Oak Mews;750;170
5818;38;Oak Mews;500;50
5818;39;Oak Mews;500;230
5818;40;Oak Mews;500;220
5818;1;Oak Park;500;170
5818;2;Oak Park;500;300
5818;3;Oak Park;500;200
5818;4;Oak Park;500;220
5818;5;Oak Park;750;150
5818;6;Oak Park;750;250
5818;7;Oak Park;750;150
5818;8;Oak Park;750;150
5818;9;Oak Park;750;200
5818;10;Oak Park;750;70
5818;11;Oak Park;750;120
5818;12;Oak Park;750;210
5818;13;Oak Park;750;380
5818;14;Oak Park;750;300
5818;15;Oak Park;500;190
5818;16;Oak Park;500;30
5818;17;Oak Park;500;310
5818;18;Oak Park;500;290
5818;19;Oak Park;500;440
5818;20;Oak Park;500;240
5818;21;Oak Park;500;260
5818;22;Oak Park;500;190
5818;23;Oak Park;500;250
5818;24;Oak Park;750;50
5818;25;Oak Park;500;180
5818;26;Oak Park;500;140
5818;27;Oak Park;500;160
5818;28;Oak Park;500;180
5818;29;Oak Park;750;10
5818;30;Oak Park;750;110
5818;31;Oak Park;750;180
5818;32;Oak Park;750;70
5818;33;Oak Park;500;20
5818;34;Oak Park;500;60
5818;35;Oak Park;500;110
5818;36;Oak Park;500;200
5818;37;Oak Park;500;200
5818;38;Oak Park;750;210
5818;39;Oak Park;500;100
5818;40;Oak Park;500;180
5818;41;Oak Park;500;260
5818;42;Oak Park;500;100
5818;43;Oak Park;500;290
5818;44;Oak Park;750;200
5818;45;Oak Park;500;280
5818;46;Oak Park;500;300
5818;47;Oak Park;500;210
5818;48;Oak Park;500;410
5818;49;Oak Park;750;80
5818;50;Oak Park;750;180
5818;51;Oak Park;750;200
5818;52;Oak Park;500;190
5818;53;Oak Park;750;50
5818;54;Oak Park;500;190
5818;55;Oak Park;750;190
5818;1;Oak Place;750;30
5818;2;Oak Place;750;360
5818;3;Oak Place;500;240
5818;4;Oak Place;500;220
5818;5;Oak Place;250;160
5818;6;Oak Place;500;260
5818;7;Oak Place;500;150
5818;8;Oak Place;500;250
5818;9;Oak Place;500;220
5818;10;Oak Place;500;140
5818;11;Oak Place;500;230
5818;12;Oak Place;500;200
5818;13;Oak Place;500;220
5818;14;Oak Place;750;230
5818;15;Oak Place;500;170
5818;16;Oak Place;500;270
5818;17;Oak Place;750;80
5818;18;Oak Place;250;200
5818;19;Oak Place;250;100
5818;20;Oak Place;50;330
5818;21;Oak Place;250;10
5818;22;Oak Place;250;290
5818;23;Oak Place;500;210
5818;24;Oak Place;50;390
5818;25;Oak Place;250;130
5818;26;Oak Place;50;150
5818;27;Oak Place;50;180
5818;28;Oak Place;50;200
5818;29;Oak Place;750;240
5818;30;Oak Place;500;220
5818;31;Oak Place;750;10
5818;32;Oak Place;50;360
5818;33;Oak Place;50;380
5818;34;Oak Place;50;190
5818;35;Oak Place;50;210
5818;36;Oak Place;50;210
5818;37;Oak Place;50;240
5818;38;Oak Place;500;110
5818;39;Oak Place;500;280
5818;40;Oak Place;500;470
5818;41;Oak Place;500;10
5818;42;Oak Place;500;210
5818;43;Oak Place;50;300
5818;44;Oak Place;50;330
5818;45;Oak Place;50;120
5818;46;Oak Place;50;140
5818;1;Oak Rise;50;200
5818;2;Oak Rise;250;100
5818;3;Oak Rise;50;210
5818;4;Oak Rise;250;250
5818;5;Oak Rise;250;40
5818;6;Oak Rise;250;240
5818;7;Oak Rise;50;110
5818;8;Oak Rise;750;180
5818;9;Oak Rise;750;180
5818;10;Oak Rise;750;210
5818;11;Oak Rise;250;180
5818;12;Oak Rise;500;160
5818;13;Oak Rise;250;30
5818;14;Oak Rise;250;200
5818;15;Oak Rise;50;110
5818;16;Oak Rise;50;160
5818;17;Oak Rise;50;190
5818;18;Oak Rise;50;200
5818;19;Oak Rise;500;270
5818;20;Oak Rise;500;250
5818;21;Oak Rise;50;10
5818;22;Oak Rise;50;280
5818;23;Oak Rise;50;170
5818;24;Oak Rise;500;110
5818;25;Oak Rise;250;180
5818;26;Oak Rise;500;150
5818;27;Oak Rise;250;360
5818;28;Oak Rise;250;160
5818;29;Oak Rise;500;260
5818;30;Oak Rise;500;40
